INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
3863	npc_B8	687	50001	6	0	0	1000	12	25	1	0
3864	npc_B8	688	50001	6	1	0	2250	12	26	1	0
3865	npc_B8	689	50001	6	0	0	1000	13	26	1	0
3866	npc_B8	690	50001	6	0	0	1000	14	26	1	0
3867	npc_B8	691	50001	6	0	0	1000	15	26	1	0
3868	npc_B8	692	50001	6	0	0	1000	16	26	1	0
3869	npc_B8	693	50001	6	1	0	2250	17	26	1	0
3870	npc_B8	694	50001	6	0	0	1000	17	25	1	0
3871	npc_B8	695	50001	6	0	0	1000	17	24	1	0
3872	npc_B8	696	50001	6	0	0	1000	17	23	1	2405
3873	npc_B8	697	50001	6	0	0	1000	17	22	1	0
3874	npc_B8	698	50001	6	0	0	1000	3	22	1	0
3875	npc_B8	699	50001	6	0	0	1000	3	23	1	0
3876	npc_B8	700	50001	6	0	0	1000	3	24	1	841
3877	npc_B8	701	50001	6	0	0	1000	3	25	1	0
3878	npc_B8	702	50001	6	0	0	1000	-2	25	1	0
3879	npc_B8	703	50001	6	1	0	2250	-2	26	1	0
3880	npc_B8	704	50001	6	0	0	1000	-1	26	1	0
3881	npc_B8	705	50001	6	0	0	1000	0	26	1	0
3882	npc_B8	706	50001	6	0	0	1000	1	26	1	0
3883	npc_B8	707	50001	6	0	0	1000	2	26	1	0
3884	npc_B8	708	50001	6	1	0	2250	3	26	1	0
3885	npc_B8	709	50001	6	0	0	1000	-2	24	1	0
3886	npc_B8	710	50001	6	0	0	1000	-2	23	1	0
3887	npc_B8	711	50001	6	0	0	1000	-2	22	1	0
3888	npc_B8	716	40005	6	1	0	40000	-9	-4	1	86254653
3889	npc_B8	717	40004	6	0	1	15000	-30	8	1	17992785
3890	npc_B8	718	40003	6	0	1	15000	31	8	1	18000000
3891	npc_B8	724	40002	6	0	0	6000	-7	-24	1	30000
3892	npc_B9	40	30001	7	3	0	28000	-25	0	1	28792685
3893	npc_B9	198	40001	6	4	0	26000	1	0	1	24263702
3894	npc_B9	368	30002	3	2	0	32000	-21	-8	1	0
3895	npc_B9	1	10001	5	7	1	400000	-5	-10	1	57597781
4006	npc_B9	367	60003	4	0	0	0	24	-29	1	9000
4007	npc_B9	373	20001	0	9	0	165000	1	11	1	138054087
4008	npc_B9	374	20001	0	9	0	165000	1	5	1	132518899
4009	npc_B9	375	20002	1	9	0	165000	7	11	1	132620816
4010	npc_B9	376	20002	1	9	0	165000	7	5	1	132630390
4011	npc_B9	377	50001	6	0	0	1000	17	3	1	0
4012	npc_B9	378	50001	6	0	0	1000	17	2	1	0
4013	npc_B9	379	50001	6	0	0	1000	17	1	1	0
4014	npc_B9	380	50001	6	0	0	1000	17	0	1	0
4015	npc_B9	381	50001	6	0	0	1000	17	-1	1	0
4016	npc_B9	382	50001	6	0	0	1000	17	-2	1	0
4017	npc_B9	383	50001	6	0	0	1000	17	-3	1	0
4018	npc_B9	384	40002	6	4	0	26000	-1	-14	1	43199200
4019	npc_B9	385	20003	2	8	0	105000	-8	13	1	15376998
4020	npc_B9	386	50001	6	0	0	1000	17	4	1	0
4021	npc_B9	387	50001	6	0	0	1000	17	5	1	3000
4022	npc_B9	388	50001	6	0	0	1000	17	6	1	2060
4023	npc_B9	389	50001	6	0	0	1000	17	7	1	0
4024	npc_B9	390	50001	6	0	0	1000	17	8	1	2909
4025	npc_B9	391	50001	6	0	0	1000	17	9	1	0
4026	npc_B9	392	50001	6	0	0	1000	17	10	1	3000
4027	npc_B9	393	50001	6	0	0	1000	17	11	1	1870
4028	npc_B9	394	50001	6	1	0	2250	17	12	1	0
4029	npc_B9	395	40002	6	5	0	30000	13	4	1	43197616
4030	npc_B9	396	50001	6	0	0	1000	17	13	1	0
4031	npc_B9	397	50001	6	0	0	1000	17	14	1	0
4032	npc_B9	398	50001	6	0	0	1000	17	16	1	0
4033	npc_B9	399	50001	6	0	0	1000	17	15	1	0
4034	npc_B9	400	50001	6	1	0	2250	-8	21	1	0
4035	npc_B9	401	50001	6	0	0	1000	-6	21	1	0
4036	npc_B9	402	50001	6	0	0	1000	-7	21	1	0
4037	npc_B9	403	50001	6	0	0	1000	-5	21	1	0
4038	npc_B9	404	50001	6	0	0	1000	-4	21	1	0
4039	npc_B9	405	50001	6	0	0	1000	-9	21	1	0
4040	npc_B9	406	50001	6	0	0	1000	-3	21	1	0
4041	npc_B9	407	50001	6	1	0	2250	-2	21	1	0
4042	npc_B9	408	50001	6	0	0	1000	0	21	1	0
4043	npc_B9	409	50001	6	0	0	1000	-1	21	1	0
4044	npc_B9	410	50001	6	0	0	1000	1	21	1	0
4045	npc_B9	411	50001	6	0	0	1000	2	21	1	1406
4046	npc_B9	412	50001	6	1	0	2250	3	21	1	0
4047	npc_B9	413	50001	6	0	0	1000	12	19	1	0
4048	npc_B9	417	50001	6	0	0	1000	3	20	1	0
4049	npc_B9	418	50001	6	1	0	2250	12	18	1	0
4050	npc_B9	419	50001	6	0	0	1000	12	20	1	0
4051	npc_B9	420	50001	6	0	0	1000	17	17	1	704
4052	npc_B9	422	50001	6	0	0	1000	3	19	1	0
4053	npc_B9	423	50001	6	1	0	2250	12	21	1	0
4054	npc_B9	424	50001	6	0	0	1000	13	21	1	0
4055	npc_B9	425	50001	6	0	0	1000	14	21	1	0
4056	npc_B9	426	50001	6	0	0	1000	15	21	1	0
4057	npc_B9	427	50001	6	0	0	1000	16	21	1	0
4058	npc_B9	428	50001	6	0	0	1000	17	19	1	0
4059	npc_B9	429	50001	6	0	0	1000	-13	7	1	0
4060	npc_B9	430	50001	6	0	0	1000	-13	6	1	0
4061	npc_B9	431	50001	6	1	0	2250	17	21	1	0
4062	npc_B9	432	50001	6	0	0	1000	-13	5	1	0
4063	npc_B9	433	50001	6	0	0	1000	-13	9	1	0
4064	npc_B9	434	50001	6	0	0	1000	-13	8	1	0
4065	npc_B9	435	50001	6	0	0	1000	-13	10	1	0
4066	npc_B9	436	50001	6	1	0	2250	-13	12	1	0
4067	npc_B9	437	50001	6	0	0	1000	-13	11	1	0
4068	npc_B9	438	50001	6	0	0	1000	-13	13	1	0
4069	npc_B9	439	50001	6	0	0	1000	-13	14	1	0
4070	npc_B9	440	50001	6	0	0	1000	-13	15	1	0
4071	npc_B9	441	50001	6	0	0	1000	-13	16	1	0
4072	npc_B9	442	50001	6	0	0	1000	-13	17	1	0
4073	npc_B9	443	50001	6	0	0	1000	-12	21	1	0
4074	npc_B9	444	50001	6	1	0	2250	-13	21	1	0
4075	npc_B9	445	50001	6	0	0	1000	-11	21	1	0
4076	npc_B9	446	50001	6	0	0	1000	-10	21	1	0
4077	npc_B9	447	50001	6	0	0	1000	-13	18	1	0
4078	npc_B9	448	50001	6	0	0	1000	17	20	1	0
4079	npc_B9	449	50001	6	0	0	1000	-13	20	1	0
4080	npc_B9	450	50001	6	0	0	1000	-13	19	1	0
4081	npc_B9	451	50001	6	0	0	1000	17	-4	1	0
4082	npc_B9	452	50001	6	0	0	1000	17	-5	1	719
4083	npc_B9	453	50001	6	0	0	1000	17	-6	1	0
4084	npc_B9	454	50001	6	0	0	1000	17	-7	1	0
4085	npc_B9	455	50001	6	0	0	1000	17	-8	1	0
4086	npc_B9	456	50001	6	1	0	2250	17	-9	1	0
4087	npc_B9	457	50001	6	0	0	1000	17	-10	1	0
4088	npc_B9	458	50001	6	0	0	1000	17	-11	1	0
4089	npc_B9	459	50001	6	0	0	1000	17	-12	1	0
4090	npc_B9	460	50001	6	0	0	1000	17	-13	1	0
4091	npc_B9	461	50001	6	0	0	1000	17	-14	1	0
4092	npc_B9	462	50001	6	0	0	1000	17	-15	1	0
4093	npc_B9	463	50001	6	0	0	1000	17	-16	1	0
4094	npc_B9	464	50001	6	1	0	2250	17	-17	1	0
4095	npc_B9	465	50001	6	0	0	1000	16	-17	1	0
4096	npc_B9	466	50001	6	0	0	1000	15	-17	1	1810
4097	npc_B9	467	50001	6	0	0	1000	14	-17	1	0
4098	npc_B9	468	50001	6	0	0	1000	11	-17	1	0
4099	npc_B9	469	50001	6	0	0	1000	13	-17	1	0
4100	npc_B9	470	50001	6	1	0	2250	12	-17	1	0
4101	npc_B9	471	50001	6	0	0	1000	10	-17	1	0
4102	npc_B9	472	50001	6	0	0	1000	9	-17	1	480
4103	npc_B9	473	50001	6	0	0	1000	8	-17	1	0
4104	npc_B9	474	50001	6	0	0	1000	7	-17	1	0
4105	npc_B9	475	50001	6	1	0	2250	6	-17	1	0
4106	npc_B9	476	50001	6	0	0	1000	5	-17	1	0
4107	npc_B9	477	50001	6	0	0	1000	4	-17	1	0
4108	npc_B9	478	50001	6	0	0	1000	3	-17	1	0
4109	npc_B9	479	50001	6	0	0	1000	2	-17	1	0
4110	npc_B9	480	50001	6	0	0	1000	1	-17	1	0
4111	npc_B9	481	50001	6	0	0	1000	0	-17	1	0
4112	npc_B9	482	50001	6	0	0	1000	-1	-17	1	0
4113	npc_B9	483	50001	6	1	0	2250	-3	-17	1	0
4114	npc_B9	484	50001	6	0	0	1000	-2	-17	1	0
4115	npc_B9	485	50001	6	0	0	1000	-4	-17	1	0
4116	npc_B9	486	50001	6	0	0	1000	-5	-17	1	0
4117	npc_B9	487	50001	6	0	0	1000	-6	-17	1	0
4118	npc_B9	488	50001	6	0	0	1000	-7	-17	1	0
4119	npc_B9	489	50001	6	1	0	2250	-8	-17	1	0
4120	npc_B9	490	50001	6	0	0	1000	-9	-17	1	0
4121	npc_B9	491	50001	6	0	0	1000	-10	-17	1	0
4122	npc_B9	492	50001	6	0	0	1000	-11	-17	1	0
4123	npc_B9	493	50001	6	0	0	1000	-12	-17	1	0
4124	npc_B9	494	50001	6	1	0	2250	-13	-17	1	0
4125	npc_B9	495	50001	6	0	0	1000	-13	4	1	2502
4126	npc_B9	496	50001	6	0	0	1000	-13	3	1	465
4127	npc_B9	497	50001	6	0	0	1000	-13	1	1	0
4128	npc_B9	498	50001	6	0	0	1000	-13	2	1	0
4129	npc_B9	499	50001	6	0	0	1000	-13	0	1	0
4130	npc_B9	500	50001	6	0	0	1000	-13	-1	1	0
4131	npc_B9	501	50001	6	0	0	1000	-13	-2	1	0
4132	npc_B9	502	50001	6	0	0	1000	-13	-3	1	0
4133	npc_B9	503	50001	6	0	0	1000	-13	-4	1	0
4134	npc_B9	504	50001	6	0	0	1000	-13	-5	1	0
4135	npc_B9	505	50001	6	0	0	1000	-13	-6	1	0
4136	npc_B9	506	50001	6	0	0	1000	-13	-7	1	0
4137	npc_B9	507	50001	6	0	0	1000	-13	-8	1	0
4138	npc_B9	508	50001	6	1	0	2250	-13	-9	1	0
4139	npc_B9	509	50001	6	0	0	1000	-13	-10	1	0
4140	npc_B9	510	50001	6	0	0	1000	-13	-11	1	0
4141	npc_B9	511	50001	6	0	0	1000	-13	-12	1	0
4142	npc_B9	512	50001	6	0	0	1000	-13	-13	1	0
4143	npc_B9	513	50001	6	0	0	1000	-13	-14	1	0
4144	npc_B9	514	50001	6	0	0	1000	-13	-15	1	0
4145	npc_B9	515	50001	6	0	0	1000	-13	-16	1	0
4146	npc_B9	516	20004	2	8	0	105000	5	-14	1	15376598
4147	npc_B9	517	40001	6	6	1	34000	-1	17	1	172763658
4148	npc_B9	518	40002	6	6	1	34000	-12	15	1	172796608
4149	npc_B9	521	40003	6	3	1	27000	-12	0	1	345589732
4150	npc_B9	525	40002	6	6	1	34000	13	17	1	86393320
4151	npc_B9	526	40001	6	6	0	34000	-8	-16	1	172798400
4152	npc_B9	527	40002	6	6	0	34000	13	-16	1	172685840
4153	npc_B9	528	50001	6	1	0	2250	3	18	1	0
4156	npc_B9	541	40001	6	5	1	30000	-12	-8	1	72886370
4157	npc_B9	542	50001	6	0	0	1000	-14	12	1	0
4158	npc_B9	543	40002	6	6	1	34000	-1	22	1	172789625
4159	npc_B9	544	40001	6	6	1	34000	13	22	1	172799600
4160	npc_B9	545	50001	6	0	0	1000	-14	-9	1	0
4161	npc_B9	546	50001	6	0	0	1000	-15	12	1	0
4162	npc_B9	547	50001	6	0	0	1000	-16	12	1	0
4163	npc_B9	548	50001	6	0	0	1000	-17	12	1	1235
4164	npc_B9	549	50001	6	0	0	1000	-18	12	1	0
4165	npc_B9	550	50001	6	0	0	1000	-19	12	1	0
4166	npc_B9	551	50001	6	0	0	1000	-20	12	1	0
4167	npc_B9	552	50001	6	0	0	1000	-21	12	1	0
4168	npc_B9	553	50001	6	0	0	1000	-22	12	1	0
4169	npc_B9	554	50001	6	0	0	1000	-23	12	1	0
4170	npc_B9	555	50001	6	0	0	1000	-24	12	1	2519
4171	npc_B9	556	50001	6	0	0	1000	-25	12	1	0
4172	npc_B9	557	50001	6	1	0	2250	-26	12	1	0
4173	npc_B9	558	50001	6	0	0	1000	-26	11	1	1038
4174	npc_B9	559	50001	6	0	0	1000	-15	-9	1	0
4175	npc_B9	560	50001	6	0	0	1000	-16	-9	1	0
4176	npc_B9	561	50001	6	0	0	1000	-17	-9	1	0
4177	npc_B9	562	50001	6	0	0	1000	-18	-9	1	0
4178	npc_B9	563	50002	6	0	0	0	5	21	1	0
4179	npc_B9	564	50002	6	0	0	0	7	21	1	0
4180	npc_B9	565	50002	6	0	0	0	9	21	1	0
4181	npc_B9	566	50002	6	0	0	0	11	21	1	0
4182	npc_B9	567	50001	6	0	0	1000	-26	10	1	0
4183	npc_B9	568	50001	6	0	0	1000	-26	9	1	0
4184	npc_B9	569	50001	6	0	0	1000	-26	8	1	0
4185	npc_B9	570	50001	6	0	0	1000	-26	7	1	0
4186	npc_B9	571	50001	6	0	0	1000	-26	6	1	0
4187	npc_B9	572	50001	6	1	0	2250	-26	5	1	0
4188	npc_B9	573	50001	6	0	0	1000	-26	4	1	0
4189	npc_B9	574	50001	6	0	0	1000	-26	3	1	0
4190	npc_B9	575	50001	6	0	0	1000	-26	2	1	0
4191	npc_B9	576	50001	6	0	0	1000	-26	1	1	0
4192	npc_B9	577	50001	6	0	0	1000	-26	0	1	0
4193	npc_B9	578	50001	6	0	0	1000	-26	-1	1	0
4194	npc_B9	579	50001	6	1	0	2250	-26	-2	1	0
4195	npc_B9	580	50001	6	0	0	1000	-26	-3	1	0
4196	npc_B9	581	50001	6	0	0	1000	-26	-4	1	0
4197	npc_B9	582	50001	6	0	0	1000	-26	-5	1	0
4198	npc_B9	583	50001	6	0	0	1000	-26	-6	1	0
4199	npc_B9	584	50001	6	0	0	1000	-26	-7	1	0
4200	npc_B9	585	50001	6	0	0	1000	-26	-8	1	0
4201	npc_B9	586	50001	6	1	0	2250	-26	-9	1	0
4202	npc_B9	587	50001	6	0	0	1000	-19	-9	1	0
4203	npc_B9	588	50001	6	0	0	1000	-20	-9	1	0
4204	npc_B9	589	50001	6	0	0	1000	-21	-9	1	0
4205	npc_B9	590	50001	6	0	0	1000	-22	-9	1	0
4206	npc_B9	591	50001	6	0	0	1000	-23	-9	1	0
4207	npc_B9	592	50001	6	0	0	1000	-24	-9	1	0
4208	npc_B9	594	50001	6	0	0	1000	-25	-9	1	0
4209	npc_B9	598	40001	6	4	0	26000	5	-2	1	24269777
4210	npc_B9	599	40002	6	4	0	26000	5	-8	1	43166426
4211	npc_B9	600	50004	8	1	0	24500	-7	0	1	43180696
4212	npc_B9	601	40001	6	4	1	26000	-25	-4	1	24298045
4213	npc_B9	602	50001	6	0	0	1000	18	12	1	0
4214	npc_B9	603	50001	6	0	0	1000	19	12	1	1788
4215	npc_B9	604	50001	6	0	0	1000	20	12	1	2032
4216	npc_B9	605	50001	6	0	0	1000	21	12	1	3000
4217	npc_B9	606	50001	6	0	0	1000	23	12	1	0
4218	npc_B9	607	50001	6	0	0	1000	22	12	1	0
4219	npc_B9	608	50001	6	0	0	1000	24	12	1	0
4220	npc_B9	609	50001	6	0	0	1000	18	-9	1	0
4221	npc_B9	610	50001	6	0	0	1000	19	-9	1	0
4222	npc_B9	611	50001	6	0	0	1000	25	12	1	0
4223	npc_B9	612	50001	6	0	0	1000	26	12	1	0
4224	npc_B9	613	50001	6	0	0	1000	27	12	1	0
4225	npc_B9	614	30001	7	3	0	28000	18	0	1	299836
4226	npc_B9	615	50001	6	0	0	1000	28	12	1	452
4227	npc_B9	616	50001	6	0	0	1000	29	12	1	1359
4228	npc_B9	617	50001	6	1	0	2250	30	12	1	0
4229	npc_B9	618	50001	6	0	0	1000	30	10	1	0
4230	npc_B9	619	50001	6	0	0	1000	30	11	1	0
4231	npc_B9	620	50001	6	0	0	1000	30	9	1	0
4232	npc_B9	621	50001	6	0	0	1000	30	8	1	0
4233	npc_B9	622	50001	6	0	0	1000	30	7	1	0
4234	npc_B9	623	50001	6	0	0	1000	30	6	1	882
4235	npc_B9	624	50001	6	1	0	2250	30	5	1	0
4236	npc_B9	625	50001	6	0	0	1000	30	4	1	0
4237	npc_B9	626	50001	6	0	0	1000	30	3	1	0
4238	npc_B9	627	50001	6	0	0	1000	30	2	1	0
4239	npc_B9	628	50001	6	0	0	1000	30	1	1	120
4240	npc_B9	629	50001	6	0	0	1000	30	0	1	0
4241	npc_B9	630	50001	6	1	0	2250	30	-2	1	0
4242	npc_B9	631	50001	6	0	0	1000	30	-3	1	0
4243	npc_B9	632	50001	6	0	0	1000	30	-4	1	0
4244	npc_B9	633	50001	6	0	0	1000	30	-5	1	0
4245	npc_B9	634	50001	6	0	0	1000	30	-1	1	0
4246	npc_B9	635	50001	6	0	0	1000	20	-9	1	101
4247	npc_B9	636	50001	6	0	0	1000	21	-9	1	0
4248	npc_B9	637	50001	6	0	0	1000	22	-9	1	159
4249	npc_B9	638	50001	6	0	0	1000	23	-9	1	0
4250	npc_B9	639	50001	6	0	0	1000	24	-9	1	0
4251	npc_B9	640	50001	6	0	0	1000	26	-9	1	0
4252	npc_B9	641	50001	6	0	0	1000	25	-9	1	0
4253	npc_B9	642	50001	6	0	0	1000	30	-6	1	0
4254	npc_B9	643	50001	6	0	0	1000	30	-7	1	2565
4255	npc_B9	644	50001	6	0	0	1000	30	-8	1	1463
4256	npc_B9	645	50001	6	1	0	2250	30	-9	1	0
4257	npc_B9	646	50001	6	0	0	1000	29	-9	1	0
4258	npc_B9	647	50001	6	0	0	1000	28	-9	1	0
4259	npc_B9	648	50001	6	0	0	1000	27	-9	1	0
4260	npc_B9	649	30003	3	2	0	32000	18	-8	1	0
4261	npc_B9	650	40001	6	4	0	26000	26	-4	1	24298800
4262	npc_B9	651	50001	6	0	0	1000	17	18	1	0
4263	npc_B9	652	50002	6	0	0	0	4	19	1	0
4264	npc_B9	653	50002	6	0	0	0	6	19	1	0
4265	npc_B9	654	50002	6	0	0	0	8	19	1	0
4266	npc_B9	655	50002	6	0	0	0	10	19	1	0
4267	npc_B9	656	30004	3	1	0	16000	-2	-25	1	0
4268	npc_B9	657	50001	6	0	0	1000	6	-18	1	0
4269	npc_B9	658	50001	6	0	0	1000	6	-19	1	0
4270	npc_B9	659	50001	6	0	0	1000	6	-20	1	0
4271	npc_B9	660	50001	6	0	0	1000	6	-21	1	0
4272	npc_B9	661	50001	6	0	0	1000	-3	-18	1	0
4273	npc_B9	662	50001	6	0	0	1000	-3	-19	1	0
4274	npc_B9	663	50001	6	0	0	1000	-3	-20	1	0
4275	npc_B9	664	50001	6	0	0	1000	-3	-21	1	0
4276	npc_B9	665	40004	6	3	0	33000	13	-4	1	345597600
4277	npc_B9	666	50001	6	0	0	1000	-3	-22	1	498
4278	npc_B9	667	50001	6	0	0	1000	-3	-23	1	476
4279	npc_B9	668	50001	6	0	0	1000	-3	-24	1	0
4280	npc_B9	669	50001	6	0	0	1000	-3	-25	1	0
4281	npc_B9	670	50001	6	1	0	2250	-3	-26	1	0
4282	npc_B9	671	50001	6	0	0	1000	-2	-26	1	0
4283	npc_B9	672	50001	6	0	0	1000	-1	-26	1	0
4284	npc_B9	673	50001	6	0	0	1000	0	-26	1	0
4285	npc_B9	674	50001	6	0	0	1000	6	-22	1	0
4286	npc_B9	675	50001	6	0	0	1000	6	-23	1	0
4287	npc_B9	676	50001	6	0	0	1000	6	-24	1	0
4288	npc_B9	677	50001	6	0	0	1000	1	-26	1	0
4289	npc_B9	678	50001	6	0	0	1000	2	-26	1	0
4290	npc_B9	679	50001	6	0	0	1000	3	-26	1	0
4291	npc_B9	680	50001	6	0	0	1000	4	-26	1	0
4292	npc_B9	681	50001	6	0	0	1000	6	-25	1	0
4293	npc_B9	682	50001	6	0	0	1000	5	-26	1	0
4294	npc_B9	683	50001	6	1	0	2250	6	-26	1	0
4295	npc_B9	684	50001	6	0	0	1000	12	22	1	0
4296	npc_B9	685	50001	6	0	0	1000	12	23	1	0
4297	npc_B9	686	50001	6	0	0	1000	12	24	1	927
4298	npc_B9	687	50001	6	0	0	1000	12	25	1	0
4299	npc_B9	688	50001	6	1	0	2250	12	26	1	0
4300	npc_B9	689	50001	6	0	0	1000	13	26	1	0
4301	npc_B9	690	50001	6	0	0	1000	14	26	1	0
4302	npc_B9	691	50001	6	0	0	1000	15	26	1	0
4303	npc_B9	692	50001	6	0	0	1000	16	26	1	0
4304	npc_B9	693	50001	6	1	0	2250	17	26	1	0
4305	npc_B9	694	50001	6	0	0	1000	17	25	1	0
4306	npc_B9	695	50001	6	0	0	1000	17	24	1	0
4307	npc_B9	696	50001	6	0	0	1000	17	23	1	2405
4308	npc_B9	697	50001	6	0	0	1000	17	22	1	0
4309	npc_B9	698	50001	6	0	0	1000	3	22	1	0
4310	npc_B9	699	50001	6	0	0	1000	3	23	1	0
4311	npc_B9	700	50001	6	0	0	1000	3	24	1	841
4312	npc_B9	701	50001	6	0	0	1000	3	25	1	0
4313	npc_B9	702	50001	6	0	0	1000	-2	25	1	0
4314	npc_B9	703	50001	6	1	0	2250	-2	26	1	0
4315	npc_B9	704	50001	6	0	0	1000	-1	26	1	0
4316	npc_B9	705	50001	6	0	0	1000	0	26	1	0
4317	npc_B9	706	50001	6	0	0	1000	1	26	1	0
4318	npc_B9	707	50001	6	0	0	1000	2	26	1	0
4319	npc_B9	708	50001	6	1	0	2250	3	26	1	0
4320	npc_B9	709	50001	6	0	0	1000	-2	24	1	0
4321	npc_B9	710	50001	6	0	0	1000	-2	23	1	0
4322	npc_B9	711	50001	6	0	0	1000	-2	22	1	0
4323	npc_B9	716	40005	6	1	0	40000	-9	-4	1	86254653
4324	npc_B9	717	40004	6	1	1	22000	-30	8	1	86299576
4325	npc_B9	718	40003	6	1	1	20000	31	8	1	86399400
4326	npc_B9	724	40002	6	4	0	26000	-7	-24	1	43180151
4327	npc_C0	202	40001	6	0	0	6000	7	-3	1	299481
4328	npc_C0	203	40001	6	0	0	6000	0	-10	1	300000
4329	npc_C0	204	40001	6	0	1	6000	-7	-3	1	299719
4330	npc_C0	206	40001	6	0	1	6000	-1	4	1	300000
4331	npc_C0	208	50001	6	0	0	1000	11	0	1	0
4332	npc_C0	209	50001	6	0	0	1000	11	-1	1	0
4333	npc_C0	210	50001	6	0	0	1000	11	-2	1	0
4334	npc_C0	211	50001	6	0	0	1000	11	-3	1	0
4335	npc_C0	212	50001	6	0	0	1000	0	-11	1	0
4336	npc_C0	213	50001	6	0	0	1000	4	-11	1	0
4337	npc_C0	214	50001	6	0	0	1000	1	-11	1	0
4338	npc_C0	215	50001	6	0	0	1000	2	-11	1	0
4339	npc_C0	216	50001	6	0	0	1000	3	-11	1	0
4340	npc_C0	217	50001	6	0	0	1000	1	8	1	0
4341	npc_C0	218	50001	6	0	0	1000	0	8	1	0
4342	npc_C0	219	50001	6	0	0	1000	2	8	1	0
4343	npc_C0	220	50001	6	0	0	1000	-1	8	1	0
4344	npc_C0	221	50001	6	0	0	1000	3	7	1	0
4345	npc_C0	222	50001	6	0	0	1000	3	8	1	0
4346	npc_C0	223	50001	6	0	0	1000	-8	0	1	0
4347	npc_C0	224	50001	6	0	0	1000	-8	-1	1	0
4348	npc_C0	225	50001	6	0	0	1000	-8	-2	1	0
4349	npc_C0	226	50001	6	0	0	1000	-8	-3	1	0
4350	npc_C0	227	50001	6	0	0	1000	-8	-4	1	0
4351	npc_C0	228	50001	6	0	0	1000	4	-10	1	0
4352	npc_C0	230	50001	6	0	0	1000	4	-9	1	0
4353	npc_C0	231	50001	6	0	0	1000	-1	-11	1	0
4354	npc_C0	232	50001	6	0	0	1000	-1	-10	1	0
4355	npc_C0	233	50001	6	0	0	1000	-1	-9	1	0
4356	npc_C0	234	50001	6	0	0	1000	4	-8	1	0
4357	npc_C0	235	50001	6	0	0	1000	4	-7	1	0
4358	npc_C0	236	50001	6	0	0	1000	-8	1	1	0
4359	npc_C0	237	20001	0	0	0	750	-2	-19	1	0
4360	npc_C0	238	20001	0	0	0	750	14	-9	1	0
4361	npc_C0	239	20001	0	0	0	750	15	-1	1	0
4362	npc_C0	240	20001	0	0	0	750	-15	-1	1	0
4363	npc_C0	241	20002	1	0	0	750	9	6	1	0
4364	npc_C0	242	20002	1	0	0	750	-9	-15	1	0
4365	npc_C0	243	20003	2	0	0	750	-15	-10	1	0
4366	npc_C0	244	20003	2	0	0	750	0	12	1	0
4367	npc_C0	245	20004	2	0	0	750	6	-17	1	1200000
4368	npc_C0	246	20004	2	0	0	750	-9	6	1	1200000
4369	npc_C0	247	50001	6	0	0	1000	-1	-8	1	0
4370	npc_C0	248	50001	6	0	0	1000	-1	-7	1	0
4371	npc_C0	252	50001	6	0	0	1000	11	-4	1	0
4372	npc_C0	253	50001	6	0	0	1000	10	-4	1	0
4373	npc_C0	254	50001	6	0	0	1000	9	-4	1	0
4374	npc_C0	255	50001	6	0	0	1000	8	-4	1	0
4375	npc_C0	256	50001	6	0	0	1000	7	-4	1	0
4376	npc_C0	257	50001	6	0	0	1000	3	6	1	0
4377	npc_C0	258	50001	6	0	0	1000	3	5	1	0
4378	npc_C0	259	50001	6	0	0	1000	3	4	1	0
4379	npc_C0	260	50001	6	0	0	1000	-2	8	1	0
4380	npc_C0	261	50001	6	0	0	1000	-2	6	1	0
4381	npc_C0	262	50001	6	0	0	1000	-2	7	1	0
4382	npc_C0	263	50001	6	0	0	1000	-2	5	1	0
4383	npc_C0	264	50001	6	0	0	1000	-2	4	1	0
4384	npc_C0	265	50001	6	0	0	1000	-7	1	1	0
4385	npc_C0	266	50001	6	0	0	1000	-6	1	1	0
4386	npc_C0	267	50001	6	0	0	1000	-5	1	1	0
4387	npc_C0	268	50001	6	0	0	1000	-4	1	1	0
4388	npc_C0	269	50001	6	0	0	1000	-7	-4	1	0
4389	npc_C0	270	50001	6	0	0	1000	-6	-4	1	0
4390	npc_C0	271	50001	6	0	0	1000	-5	-4	1	0
4391	npc_C0	272	50001	6	0	0	1000	-4	-4	1	0
4392	npc_C0	1	10001	5	1	0	8800	-3	-6	1	14398619
4596	npc_C0	476	50001	6	0	0	1000	11	1	1	0
4597	npc_C0	477	50001	6	0	0	1000	10	1	1	0
4598	npc_C0	478	50001	6	0	0	1000	9	1	1	0
4599	npc_C0	479	50001	6	0	0	1000	8	1	1	0
4600	npc_C0	480	50001	6	0	0	1000	7	1	1	0
4601	npc_C0_ABTEST	202	40001	6	0	0	6000	7	-3	1	299481
4602	npc_C0_ABTEST	203	40001	6	0	0	6000	0	-10	1	300000
4603	npc_C0_ABTEST	204	40001	6	0	1	6000	-7	-3	1	299719
4604	npc_C0_ABTEST	208	50001	6	0	0	1000	11	0	1	0
4605	npc_C0_ABTEST	209	50001	6	0	0	1000	11	-1	1	0
4606	npc_C0_ABTEST	210	50001	6	0	0	1000	11	-2	1	0
4607	npc_C0_ABTEST	211	50001	6	0	0	1000	11	-3	1	0
4608	npc_C0_ABTEST	212	50001	6	0	0	1000	0	-11	1	0
4609	npc_C0_ABTEST	213	50001	6	0	0	1000	4	-11	1	0
4610	npc_C0_ABTEST	214	50001	6	0	0	1000	1	-11	1	0
